us_gross,worldwide_gross,production_budget,release_date,distributor,source,major_genre,rotten_tomatoes_rating,imdb_rating,imdb_votes
9579068.0,9579068.0,15000000.0,Apr 23 1993,Orion Pictures,Based on Book/Short Story,Horror,55.0,5.7,5488.0
423.0,423.0,400000.0,Oct 13 2005,Freestyle Releasing,Original Screenplay,Horror,55.0,6.3,2804.0
67163857.0,178200000.0,115000000.0,Feb 07 1997,Universal,Original Screenplay,Drama,28.0,5.6,23472.0
32908290.0,158908290.0,80000000.0,Dec 06 1996,Universal,Original Screenplay,Action,22.0,5.4,20052.0
103738726.0,162738726.0,47000000.0,Jun 15 1990,Walt Disney Pictures,Based on Comic/Graphic Novel,Action,65.0,5.9,25364.0
84733.0,84733.0,5000000.0,Feb 27 2004,Warner Bros.,Original Screenplay,Drama,55.0,4.4,2486.0
5100000.0,55000000.0,1500000.0,Apr 20 1979,United Film Distribution Co.,Original Screenplay,Horror,55.0,7.4,73875.0
113502246.0,191502246.0,30000000.0,Nov 22 1991,Paramount Pictures,Based on TV,Comedy,59.0,6.6,28907.0
58422650.0,149022650.0,55000000.0,Jul 31 1992,Universal,Original Screenplay,Comedy,53.0,6.0,27681.0
210904.0,210904.0,1300000.0,Mar 15 1985,New World,Original Screenplay,Action,55.0,3.8,639.0
95860116.0,239500000.0,16400000.0,Jun 02 1989,Walt Disney Pictures,Original Screenplay,Drama,86.0,7.8,89662.0
3700000.0,3700000.0,1200000.0,Mar 04 2003,Warner Bros.,Original Screenplay,Drama,94.0,5.5,51517.0
45000000.0,45000000.0,25000.0,Jun 30 1972,Warner Bros.,Original Screenplay,Drama,55.0,5.2,3075.0
20766000.0,20766000.0,10000000.0,Oct 21 1983,Paramount Pictures,Based on Book/Short Story,Horror,55.0,7.3,19485.0
117323878.0,239814025.0,70000000.0,Jul 03 1990,20th Century Fox,Based on Book/Short Story,Action,55.0,7.0,79636.0
100012499.0,364480746.0,90000000.0,May 19 1995,20th Century Fox,Based on Book/Short Story,Action,55.0,7.4,87437.0
51364680.0,104364680.0,57000000.0,May 31 1996,Universal,Original Screenplay,Adventure,50.0,6.2,26309.0
81350242.0,139109346.0,28000000.0,Jul 15 1988,20th Century Fox,Based on Book/Short Story,Action,94.0,7.3,237.0
12592907.0,12592907.0,5000000.0,Apr 02 1982,MGM,Original Screenplay,Comedy,96.0,7.1,7803.0
129319.0,129319.0,1600000.0,Sep 23 2005,Eros Entertainment,Original Screenplay,Drama,55.0,5.0,159.0
22032635.0,22032635.0,25000000.0,Apr 07 1995,New Line,Original Screenplay,Drama,73.0,6.6,20386.0
21089146.0,21089146.0,12000000.0,Jan 13 1995,Universal,Original Screenplay,Horror,55.0,6.4,6430.0
22019465.5,31168926.5,17000000.0,Oct 21 1977,Warner Bros.,Original Screenplay,Drama,55.0,4.7,1655.0
39387284.0,83088295.0,11000000.0,Dec 29 1995,Gramercy,Based on Real Life Events,Drama,94.0,7.6,32159.0
184208842.0,424200000.0,19000000.0,Nov 09 1990,Orion Pictures,Based on Book/Short Story,Western,76.0,8.0,71399.0
34700000.0,34700000.0,14000000.0,Dec 21 1988,Warner Bros.,Based on Book/Short Story,Drama,93.0,7.7,25761.0
6600000.0,6600000.0,2686000.0,Dec 31 1962,Warner Bros.,Original Screenplay,Drama,60.0,6.6,2907.0
349618.0,349618.0,9000000.0,Oct 25 1991,Warner Bros.,Original Screenplay,Drama,55.0,5.9,2059.0
29090445.0,29090445.0,16000000.0,Aug 09 1991,Sony Pictures,Original Screenplay,Action,8.0,4.7,10426.0
34167219.0,34167219.0,40000000.0,Mar 01 1991,Sony Pictures,Based on Real Life Events,Drama,57.0,7.0,29750.0
5804262.0,34004262.0,3500000.0,Jul 03 1985,United Film Distribution Co.,Original Screenplay,Horror,78.0,4.5,8395.0
82670733.0,157670733.0,60000000.0,Jun 27 1990,Paramount Pictures,Original Screenplay,Action,40.0,5.4,25395.0
39659.0,84788.0,1100000.0,May 14 2003,Warner Bros.,Original Screenplay,Drama,55.0,7.0,1013.0
14000.0,14000.0,170000.0,Jun 01 1979,Warner Bros.,Based on Real Life Events,Documentary,55.0,5.8,134.0
22019465.5,31168926.5,300000.0,Apr 01 1975,Warner Bros.,Based on Book/Short Story,Drama,84.0,6.1,10015.0
0.0,0.0,7200000.0,Dec 31 1969,Warner Bros.,Original Screenplay,Drama,55.0,6.4,15106.0
16556.0,16556.0,2650000.0,Jan 16 1998,Attitude Films,Original Screenplay,Drama,55.0,7.6,1844.0
50000000.0,50000000.0,15000000.0,Dec 31 1978,Universal,Original Screenplay,Drama,55.0,8.2,88095.0
6000000.0,6000000.0,18000000.0,Jun 26 1981,Paramount Pictures,Original Screenplay,Action,82.0,6.8,4945.0
106593296.0,106593296.0,7500000.0,Dec 13 1989,Warner Bros.,Based on Play,Drama,78.0,7.5,22566.0
31899000.0,31899000.0,6500000.0,Jan 01 1980,Warner Bros.,Original Screenplay,Drama,84.0,7.1,9556.0
26004026.0,26004026.0,6000000.0,Jun 30 1989,Universal,Original Screenplay,Comedy,98.0,7.9,26877.0
27447471.0,27447471.0,45000000.0,Dec 14 1984,Universal,Based on Book/Short Story,Action,62.0,6.5,38489.0
7714996.0,17252287.0,6000000.0,Feb 15 2008,3D Entertainment,Based on Real Life Events,Documentary,55.0,6.4,15106.0
58936.0,58936.0,1200000.0,Mar 21 2003,Indican Pictures,Original Screenplay,Drama,55.0,5.8,75.0
542909.0,542909.0,1000000.0,Jun 20 1997,Sony Pictures Classics,Original Screenplay,Drama,58.0,6.6,1188.0
111721000.0,111721000.0,11000000.0,Dec 22 1965,MGM,Based on Book/Short Story,Drama,84.0,8.0,27671.0
2400000.0,29400000.0,375000.0,Apr 15 1983,New Line,Original Screenplay,Horror,55.0,7.6,45030.0
5923044.0,5923044.0,3500000.0,Mar 13 1987,Rosebud Releasing,Original Screenplay,Horror,55.0,7.9,44214.0
11502976.0,21502976.0,11000000.0,Feb 19 1993,Universal,Original Screenplay,Horror,55.0,7.6,55671.0
673.0,673.0,1800000.0,Dec 31 1992,Warner Bros.,Original Screenplay,Drama,50.0,5.6,829.0
53976987.0,53976987.0,20000000.0,Dec 07 1990,20th Century Fox,Original Screenplay,Comedy,91.0,8.0,102485.0
5828466.0,5828466.0,18000000.0,Sep 30 1994,Walt Disney Pictures,Based on Book/Short Story,Comedy,91.0,8.1,74171.0
15000000.0,15000000.0,5000000.0,Dec 31 1953,Warner Bros.,Original Screenplay,Drama,55.0,6.2,1097.0
9725847.0,34600000.0,20000000.0,Dec 06 1996,Miramax,Original Screenplay,Musical,80.0,6.8,16481.0
26010864.0,26010864.0,5000000.0,Oct 03 1980,Warner Bros.,Original Screenplay,Drama,91.0,8.4,58194.0
22231658.0,37831658.0,5900000.0,Aug 02 1996,Miramax,Based on Book/Short Story,Romantic Comedy,55.0,6.8,13798.0
290271960.0,534171960.0,23000000.0,May 21 1980,20th Century Fox,Original Screenplay,Adventure,55.0,6.4,15106.0
25244700.0,25244700.0,6000000.0,Jul 10 1981,Avco Embassy,Original Screenplay,Action,82.0,7.1,34497.0
25426861.0,25426861.0,50000000.0,Aug 09 1996,Paramount Pictures,Original Screenplay,Action,56.0,5.3,23262.0
12300000.0,12300000.0,2500000.0,Dec 31 1970,Warner Bros.,Original Screenplay,Drama,78.0,6.1,7686.0
101295562.0,234400000.0,100000000.0,Jun 21 1996,Warner Bros.,Original Screenplay,Action,34.0,5.9,37287.0
7000000.0,7000000.0,100000.0,Dec 31 1976,Warner Bros.,Original Screenplay,Drama,90.0,7.4,26595.0
18016290.0,18016290.0,2000000.0,Aug 11 1972,MGM,Based on Book/Short Story,Comedy,55.0,6.4,15106.0
435110554.0,792910554.0,10500000.0,Jun 11 1982,Universal,Original Screenplay,Drama,55.0,7.9,105028.0
1152117.0,1152117.0,13000000.0,May 14 1993,Warner Bros.,Original Screenplay,Drama,55.0,4.7,537.0
25011000.0,25011000.0,14000000.0,Jun 17 1977,Warner Bros.,Original Screenplay,Horror,55.0,3.5,7849.0
5046118.0,5046118.0,1500000.0,Sep 23 1994,Miramax,Original Screenplay,Drama,96.0,7.1,8402.0
7100000.0,7100000.0,5000000.0,Dec 22 1978,Sony/Columbia,Original Screenplay,Action,64.0,6.0,5917.0
11000000.0,11000000.0,5000000.0,Dec 31 1956,Warner Bros.,Original Screenplay,Drama,55.0,6.6,1655.0
156645693.0,320100000.0,14000000.0,Sep 18 1987,Paramount Pictures,Original Screenplay,Thriller/Suspense,81.0,6.8,22328.0
13200000.0,13200000.0,3000000.0,Apr 09 1976,Universal,Original Screenplay,Drama,95.0,6.8,7290.0
31425.0,31425.0,400000.0,Dec 10 2004,Indican Pictures,Original Screenplay,Horror,55.0,5.4,146.0
0.0,0.0,1500000.0,Mar 17 2006,Warner Bros.,Original Screenplay,Comedy,55.0,6.7,535.0
41158757.0,41158757.0,2200000.0,Oct 09 1971,Warner Bros.,Original Screenplay,Drama,98.0,7.9,33674.0
25728961.0,25728961.0,20000000.0,Jan 19 1996,Miramax/Dimension,Original Screenplay,Horror,63.0,7.1,80234.0
39754601.0,59754601.0,550000.0,May 09 1980,Paramount Pictures,Original Screenplay,Horror,60.0,5.6,26798.0
36690067.0,36690067.0,2250000.0,Aug 13 1982,Paramount Pictures,Original Screenplay,Horror,14.0,5.5,13395.0
32980880.0,32980880.0,2600000.0,Apr 13 1984,Paramount Pictures,Original Screenplay,Horror,55.0,6.4,15106.0
21930418.0,21930418.0,2200000.0,Mar 22 1985,Paramount Pictures,Original Screenplay,Horror,55.0,6.4,15106.0
19472057.0,19472057.0,3000000.0,Aug 01 1986,Paramount Pictures,Original Screenplay,Horror,55.0,6.4,15106.0
19170001.0,19170001.0,2800000.0,May 13 1988,Paramount Pictures,Original Screenplay,Horror,55.0,4.6,8916.0
14343976.0,14343976.0,5000000.0,Jul 28 1989,Paramount Pictures,Original Screenplay,Horror,55.0,3.9,10113.0
15935068.0,15935068.0,3000000.0,Aug 13 1993,New Line,Original Screenplay,Horror,55.0,4.1,8733.0
4300000.0,4300000.0,600000.0,May 10 1967,MGM,Original Screenplay,Western,55.0,8.2,44204.0
3500000.0,3500000.0,200000.0,Jan 18 1967,United Artists,Remake,Western,55.0,8.0,39929.0
4750000.0,4750000.0,19000000.0,Jan 01 1964,Warner Bros.,Original Screenplay,Drama,100.0,6.6,3184.0
21722776.0,21722776.0,1250000.0,Apr 30 1981,Warner Bros.,Original Screenplay,Horror,33.0,5.5,13395.0
2104439.0,2104439.0,13000000.0,Apr 05 1996,New Line,Based on Play,Black Comedy,7.0,5.7,989.0
11497497.0,11497497.0,50000000.0,Nov 03 1995,Warner Bros.,Based on Book/Short Story,Action,13.0,6.6,194.0
141340178.0,236500000.0,33000000.0,Dec 11 1992,Sony Pictures,Based on Play,Drama,83.0,7.6,63541.0
183875760.0,368900000.0,44000000.0,Aug 06 1993,Warner Bros.,Based on TV,Thriller/Suspense,94.0,7.8,96914.0
30500000.0,30500000.0,1650000.0,Aug 05 1953,Warner Bros.,Original Screenplay,Drama,86.0,7.9,15115.0
87264.0,87264.0,300000.0,Jul 15 2005,Illuminare,Original Screenplay,Drama,55.0,6.4,15106.0
302204.0,302204.0,4000000.0,May 01 1998,Fox Searchlight,Original Screenplay,Drama,55.0,6.4,4849.0
20388920.0,20388920.0,11000000.0,Apr 13 1978,United Artists,Based on Real Life Events,Drama,55.0,6.2,2737.0
90463574.0,201463574.0,7000000.0,Apr 15 1983,Paramount Pictures,Original Screenplay,Drama,29.0,5.6,12485.0
17192205.0,19892205.0,30000000.0,Jul 19 1996,MGM,Original Screenplay,Action,14.0,4.9,4215.0
27107960.0,27107960.0,35000000.0,Dec 05 1980,Universal,Based on Comic/Graphic Novel,Action,81.0,6.2,14894.0
130531208.0,358500000.0,45000000.0,May 27 1994,Universal,Based on TV,Comedy,20.0,4.6,26521.0
14471440.0,14471440.0,35000000.0,Jan 18 1991,Paramount Pictures,Based on Book/Short Story,Action,55.0,5.3,2592.0
61308153.0,61308153.0,26000000.0,Aug 10 1990,Sony Pictures,Original Screenplay,Thriller/Suspense,52.0,6.4,23295.0
181798.0,181798.0,6000000.0,Oct 10 2003,Warner Bros.,Original Screenplay,Drama,64.0,6.4,15106.0
77070.0,77070.0,30000.0,Apr 29 2005,Goodbye Cruel Releasing,Original Screenplay,Comedy,55.0,6.1,1138.0
1212799.0,1412799.0,12500000.0,Nov 01 1996,October Films,Original Screenplay,Drama,83.0,6.4,4084.0
83320000.0,83320000.0,2280000.0,Nov 13 2040,Walt Disney Pictures,Compilation,Musical,98.0,7.8,29914.0
60507228.0,60507228.0,80000000.0,Jan 01 2000,Walt Disney Pictures,Compilation,Musical,55.0,6.4,15106.0
21378361.0,21378361.0,1000000.0,Feb 01 1980,Avco Embassy,Original Screenplay,Horror,69.0,3.3,15760.0
329694499.0,679400525.0,55000000.0,Jul 06 1994,Paramount Pictures,Based on Book/Short Story,Drama,70.0,8.6,300455.0
6730578.0,46730578.0,12000000.0,Sep 03 1993,Miramax,Original Screenplay,Action,36.0,5.5,7026.0
80500000.0,80500000.0,9000000.0,Jan 01 1971,United Artists,Based on Musical/Opera,Musical,88.0,7.7,14260.0
15000000.0,15000000.0,4000000.0,Dec 17 1974,Universal,Based on Play,Comedy,67.0,7.2,3875.0
47212904.0,125212904.0,14000000.0,Oct 22 1982,Orion Pictures,Based on Book/Short Story,Action,55.0,7.4,56369.0
27467564.0,27936778.0,3500000.0,Apr 26 1995,New Line,Original Screenplay,Comedy,77.0,7.0,21623.0
0.0,91062.0,2000000.0,Dec 10 2004,First Look,Original Screenplay,Thriller/Suspense,83.0,6.3,1723.0
45785720.0,45785720.0,21000000.0,Jun 18 1982,Warner Bros.,Based on Book/Short Story,Action,42.0,5.6,9348.0
24567751.0,51204567.0,7000000.0,Mar 08 1996,Gramercy,Based on Real Life Events,Thriller/Suspense,94.0,8.3,165159.0
37361412.0,127361412.0,75000000.0,Jul 07 1995,Sony Pictures,Traditional/Legend/Fairytale,Drama,45.0,5.6,20928.0
24800000.0,78900000.0,2000000.0,Apr 08 1964,MGM,Based on Book/Short Story,Action,55.0,7.5,32541.0
158340892.0,270340892.0,42000000.0,Jun 30 1993,Paramount Pictures,Based on Book/Short Story,Thriller/Suspense,76.0,5.5,957.0
12600000.0,12600000.0,3500000.0,Jun 21 1972,Universal,Original Screenplay,Drama,87.0,7.5,13093.0
80000000.0,80000000.0,8200000.0,Feb 17 1984,Paramount Pictures,Original Screenplay,Musical,56.0,6.0,15626.0
27092880.0,27092880.0,4500000.0,Aug 13 1982,Universal,Based on Book/Short Story,Comedy,80.0,7.2,31362.0
10514.0,10514.0,300000.0,May 06 2005,Freestyle Releasing,Original Screenplay,Drama,55.0,6.6,499.0
105489203.0,181489203.0,30000000.0,Sep 20 1996,Paramount Pictures,Based on Book/Short Story,Comedy,41.0,5.6,14682.0
14853474.0,14853474.0,7000000.0,Mar 22 1996,Miramax,Original Screenplay,Comedy,86.0,6.7,8474.0
54800000.0,195300000.0,28000000.0,Jun 26 1981,MGM,Based on Book/Short Story,Action,71.0,6.8,23527.0
623791.0,1179462.0,1000000.0,Sep 08 2000,Video Sound,Original Screenplay,Drama,55.0,6.5,749.0
1336.0,1336.0,12000.0,Apr 28 2006,JeTi Films,Original Screenplay,Action,55.0,6.4,15106.0
38564422.0,38564422.0,55000000.0,Oct 11 1996,Paramount Pictures,Based on Real Life Events,Action,51.0,6.6,19735.0
5732587.0,5732587.0,3000000.0,Aug 28 1981,Warner Bros.,Original Screenplay,Drama,86.0,7.7,14139.0
2335352.0,2335352.0,50000.0,Mar 16 2001,Power Point Films,Original Screenplay,Drama,55.0,5.5,1399.0
6100000.0,6100000.0,1200000.0,Dec 29 1967,United Artists,Original Screenplay,Western,55.0,6.8,104.0
23894000.0,23894000.0,250000.0,May 01 1981,Warner Bros.,Original Screenplay,Thriller/Suspense,55.0,3.0,836.0
57300000.0,57300000.0,13000000.0,Dec 11 1974,Paramount Pictures,Original Screenplay,Drama,55.0,9.0,245271.0
66520529.0,66520529.0,54000000.0,Dec 25 1990,Paramount Pictures,Original Screenplay,Drama,55.0,7.6,82977.0
46743809.0,46743809.0,25000000.0,Sep 19 1990,Warner Bros.,Based on Book/Short Story,Drama,97.0,8.8,229156.0
134966411.0,268500000.0,7000000.0,Mar 15 1972,Paramount Pictures,Original Screenplay,Drama,100.0,9.2,411088.0
2637726.0,2652515.0,300000.0,Mar 10 2000,Excel Entertainment,Original Screenplay,Drama,50.0,6.8,638.0
11744471.0,11744471.0,4000000.0,Aug 08 1963,MGM,Original Screenplay,Drama,91.0,8.4,62074.0
12604.0,12604.0,425000.0,Jan 21 2005,Indican Pictures,Original Screenplay,Musical,55.0,5.2,134.0
217631306.0,517600000.0,22000000.0,Jul 13 1990,Paramount Pictures,Original Screenplay,Drama,81.0,6.9,51125.0
238632124.0,291632124.0,30000000.0,Jun 08 1984,Sony Pictures,Original Screenplay,Comedy,55.0,6.8,358.0
4880941.0,4880941.0,12000000.0,Mar 22 1996,Fox Searchlight,Original Screenplay,Comedy,34.0,4.9,3348.0
106429941.0,356429941.0,60000000.0,Nov 17 1995,MGM,Based on Book/Short Story,Action,80.0,7.2,69199.0
20404841.0,36404841.0,45000000.0,Oct 04 1996,Warner Bros.,Original Screenplay,Action,13.0,4.9,7230.0
26593580.0,26593580.0,18000000.0,Dec 14 1989,Sony Pictures,Based on Book/Short Story,Action,93.0,8.0,56427.0
51773.0,101773.0,3000000.0,Aug 04 1999,Warner Bros.,Original Screenplay,Drama,55.0,6.1,199.0
123922370.0,123922370.0,13000000.0,Dec 23 1987,Walt Disney Pictures,Original Screenplay,Comedy,55.0,7.2,32609.0
52767889.0,52767889.0,22000000.0,Dec 08 1982,Sony Pictures,Based on Real Life Events,Drama,85.0,8.2,50881.0
5363000.0,5363000.0,2627000.0,Dec 24 2043,MGM,Original Screenplay,Drama,55.0,6.9,869.0
7800000.0,7800000.0,2000000.0,Dec 31 1946,Warner Bros.,Original Screenplay,Drama,83.0,7.4,4637.0
0.0,2717302.0,30000000.0,Dec 14 2007,Paramount Vantage,Based on Book/Short Story,Drama,55.0,7.0,3631.0
5691854.0,5691854.0,2400000.0,Oct 16 1996,Sony Pictures,Based on Real Life Events,Drama,87.0,6.7,2701.0
79817937.0,79817937.0,12000000.0,Dec 12 1986,Paramount Pictures,Original Screenplay,Action,26.0,5.4,14471.0
28835.0,28835.0,200000.0,Oct 10 2008,Present Pictures/Morning Knight,Original Screenplay,Drama,55.0,6.4,3004.0
51100000.0,124900000.0,3000000.0,Dec 22 1964,MGM,Based on Book/Short Story,Action,96.0,7.9,47095.0
70906973.0,70906973.0,14600000.0,Feb 12 1993,Sony/Columbia,Original Screenplay,Comedy,96.0,8.2,134964.0
148168459.0,148168459.0,11000000.0,Jun 08 1984,Warner Bros.,Original Screenplay,Comedy,78.0,7.0,42163.0
1152411.0,1152411.0,2000000.0,Apr 30 1999,Paramount Pictures,Based on Play,Comedy,55.0,7.5,6026.0
41476097.0,41476097.0,50000000.0,Jun 15 1990,Warner Bros.,Original Screenplay,Comedy,55.0,6.1,22712.0
15473333.0,15473333.0,20000000.0,Feb 15 1965,MGM,Based on Book/Short Story,Drama,39.0,6.3,3300.0
4068087.0,4068087.0,11000000.0,Sep 26 2003,ThinkFilm,Original Screenplay,Drama,55.0,6.4,15106.0
36000000.0,36000000.0,4000000.0,Jan 10 1952,Warner Bros.,Original Screenplay,Drama,41.0,6.8,4264.0
391942.0,391942.0,6000000.0,Feb 02 1979,United Artists,Based on Book/Short Story,Action,55.0,6.9,5141.0
72021008.0,115021008.0,30250000.0,Oct 20 1995,MGM,Based on Book/Short Story,Comedy,86.0,6.9,33364.0
10731997.0,10731997.0,25000000.0,Oct 08 1993,New Line,Original Screenplay,Drama,87.0,7.6,11215.0
227241.0,227241.0,1000000.0,Sep 24 2004,RBC Radio,Based on Real Life Events,Drama,55.0,6.4,15106.0
198680470.0,390525192.0,3900000.0,Dec 15 2039,MGM,Based on Book/Short Story,Drama,97.0,8.2,78947.0
2746453.0,5746453.0,3000000.0,Oct 16 1998,Good Machine Releasing,Original Screenplay,Comedy,84.0,6.5,64.0
7018525.0,7018525.0,23000000.0,Aug 23 1991,MGM,Original Screenplay,Action,27.0,5.3,6995.0
19571091.0,19571091.0,9300000.0,Aug 07 1981,Sony/Columbia,Based on Comic/Graphic Novel,Adventure,60.0,6.0,45.0
22019465.5,31168926.5,4000000.0,Dec 31 1929,Warner Bros.,Original Screenplay,Drama,90.0,7.9,2050.0
6000000.0,6000000.0,10000000.0,Dec 18 1981,Universal,Original Screenplay,Comedy,55.0,4.1,620.0
3700.0,3700.0,1000000.0,Mar 18 2005,Romar,Original Screenplay,Comedy,55.0,1.5,486.0
6800000.0,6800000.0,1800000.0,Aug 03 1968,United Artists,Original Screenplay,Western,93.0,6.9,10292.0
14564000.0,14564000.0,1000000.0,Sep 18 1987,New World,Based on Book/Short Story,Horror,63.0,7.0,22442.0
19487173.0,66787173.0,42000000.0,Oct 02 1992,Sony Pictures,Original Screenplay,Comedy,55.0,6.4,323.0
13738574.0,13738574.0,26000000.0,Jan 27 1995,Miramax,Original Screenplay,Action,55.0,3.8,7763.0
5900000.0,12900000.0,16000000.0,Mar 07 1986,20th Century Fox,Original Screenplay,Action,66.0,7.2,40802.0
0.0,0.0,1250000.0,Oct 28 2041,20th Century Fox,Based on Book/Short Story,Drama,88.0,7.9,7420.0
8000000.0,8000000.0,730000.0,Dec 31 1951,Warner Bros.,Original Screenplay,Drama,95.0,8.3,34163.0
31672000.0,31672000.0,11000000.0,Jun 12 1981,20th Century Fox,Original Screenplay,Comedy,55.0,6.5,16691.0
33208099.0,33208099.0,24000000.0,Dec 16 1969,Warner Bros.,Original Screenplay,Drama,55.0,4.4,254.0
25533818.0,25533818.0,2500000.0,Oct 30 1981,Universal,Original Screenplay,Horror,27.0,4.9,12197.0
14400000.0,14400000.0,2500000.0,Oct 22 1982,Universal,Original Screenplay,Horror,55.0,3.8,12644.0
17768757.0,17768757.0,5000000.0,Oct 01 1988,Universal,Original Screenplay,Horror,23.0,5.6,11079.0
11642254.0,11642254.0,6000000.0,Oct 13 1989,Galaxy International Releasing,Original Screenplay,Horror,14.0,6.4,15106.0
15126948.0,15126948.0,5000000.0,Sep 29 1995,Miramax,Original Screenplay,Horror,55.0,4.4,8576.0
47000000.0,70000000.0,325000.0,Oct 17 1978,Warner Bros.,Original Screenplay,Horror,93.0,6.0,39866.0
173585516.0,358994850.0,20000000.0,Nov 20 1992,20th Century Fox,Original Screenplay,Comedy,21.0,5.8,51408.0
285761243.0,476684675.0,15000000.0,Nov 16 1990,20th Century Fox,Original Screenplay,Comedy,47.0,7.0,79080.0
89134.0,89134.0,400000.0,May 16 1980,Warner Bros.,Original Screenplay,Drama,55.0,5.3,291.0
121807.0,121807.0,2000000.0,May 26 2000,Warner Bros.,Original Screenplay,Drama,55.0,3.6,74.0
5142858.0,5142858.0,7500000.0,Mar 09 1984,Orion Pictures,Based on Book/Short Story,Drama,69.0,5.8,4387.0
10161099.0,10161099.0,9000000.0,Nov 08 1989,Goldwyn Entertainment,Based on Play,Action,100.0,7.9,14499.0
1183658.0,14883658.0,10100000.0,Apr 30 2010,Eros Entertainment,Original Screenplay,Drama,55.0,4.6,687.0
119654823.0,300854823.0,70000000.0,Dec 11 1991,Sony Pictures,Based on Book/Short Story,Adventure,24.0,6.2,60159.0
19438638.0,19438638.0,5000000.0,Oct 23 1991,New Line,Original Screenplay,Comedy,25.0,4.3,1596.0
39360491.0,39360491.0,28000000.0,Jul 16 1993,Walt Disney Pictures,Original Screenplay,Comedy,29.0,6.0,15893.0
17985000.0,17985000.0,1000000.0,Apr 10 1981,Warner Bros.,Original Screenplay,Drama,60.0,6.5,8731.0
15700000.0,15700000.0,15700000.0,Jan 01 1972,Universal,Original Screenplay,Western,55.0,7.6,15718.0
7768371.0,11768371.0,700000.0,Oct 14 1994,Fine Line,Based on Real Life Events,Documentary,98.0,8.0,9492.0
38623460.0,38623460.0,10000000.0,Feb 16 1996,Universal,Original Screenplay,Comedy,58.0,6.9,54111.0
2816518.0,14938149.0,40000000.0,Mar 11 1994,Warner Bros.,Original Screenplay,Comedy,58.0,7.4,32344.0
12299668.0,12299668.0,560000.0,Aug 11 1964,Universal,Original Screenplay,Comedy,100.0,7.6,15291.0
655538.0,655538.0,400000.0,Oct 24 2008,Eros Entertainment,Original Screenplay,Adventure,55.0,6.1,505.0
120709866.0,200500000.0,30000000.0,Mar 02 1990,Paramount Pictures,Based on Book/Short Story,Thriller/Suspense,95.0,7.6,55202.0
12000000.0,12000000.0,3500000.0,Feb 23 1966,Warner Bros.,Original Screenplay,Drama,55.0,7.0,2395.0
